q,d,d,d,q,d,q,d,d,d,d,d,d,q,q,q,q,q,d,d,d,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,d,d,d,q,q,q,q,d
21230,TableScan_Group,751841,20000000,256000000,17,3,false,inial,false,false,false,true,60000000,false,false,1000,false,false,false,true,10,6,140,50,20,.5,.70,.3,.5,.4,1300,0,40,50,2,3,1280,1920,1408,1,false,false,RECORD,818
12983,TableScan_Select,284147,20000000,256000000,1,3,false,inial,false,false,false,true,60000000,false,false,1000,false,false,false,true,10,6,140,50,20,.5,.70,.3,.5,.4,1300,0,40,50,2,3,1280,1920,1408,1,false,false,RECORD,818
349.557,5
56133,TableScan_Join,38235000,40000000,512000000,32,3,true,none,true,false,true,false,100000000,false,false,600,false,false,false,true,6,6,100,40,15,.5,.60,.5,.6,.7,900,.65,20,40,4,4,1152,1280,1792,1,false,true,BLOCK,232
161322,TableScan_Join,168560989,40000000,512000000,32,3,true,none,true,false,true,false,100000000,false,false,600,false,false,false,true,6,6,100,40,15,.5,.60,.5,.6,.7,900,.65,20,40,4,4,1152,1280,1792,1,false,true,BLOCK,232
32720,TableScan_Group,566703,40000000,512000000,32,3,true,none,true,false,true,false,100000000,false,false,600,false,false,false,true,6,6,100,40,15,.5,.60,.5,.6,.7,900,.65,20,40,4,4,1152,1280,1792,1,false,true,BLOCK,232
35512,TableScan_Group,566703,40000000,512000000,32,3,true,none,true,false,true,false,100000000,false,false,600,false,false,false,true,6,6,100,40,15,.5,.60,.5,.6,.7,900,.65,20,40,4,4,1152,1280,1792,1,false,true,BLOCK,232
19818,TableScan_Select,566703,40000000,512000000,1,3,true,none,true,false,true,false,100000000,false,false,600,false,false,false,true,6,6,100,40,15,.5,.60,.5,.6,.7,900,.65,20,40,4,4,1152,1280,1792,1,false,true,BLOCK,232
189.083,5
37594,TableScan_Join,3830000,4000000,448000000,21,1,false,inial,true,true,true,false,50000000,false,true,700,true,false,true,true,10,6,120,80,5,.9,.70,.3,.7,.4,700,0,50,60,4,3,1152,1792,1920,3,false,false,BLOCK,203
44559,TableScan_Join,16846358,4000000,448000000,21,1,false,inial,true,true,true,false,50000000,false,true,700,true,false,true,true,10,6,120,80,5,.9,.70,.3,.7,.4,700,0,50,60,4,3,1152,1792,1920,3,false,false,BLOCK,203
24739,TableScan_Group,150607,4000000,448000000,21,1,false,inial,true,true,true,false,50000000,false,true,700,true,false,true,true,10,6,120,80,5,.9,.70,.3,.7,.4,700,0,50,60,4,3,1152,1792,1920,3,false,false,BLOCK,203
24152,TableScan_Group,141399,4000000,448000000,21,1,false,inial,true,true,true,false,50000000,false,true,700,true,false,true,true,10,6,120,80,5,.9,.70,.3,.7,.4,700,0,50,60,4,3,1152,1792,1920,3,false,false,BLOCK,203
14297,TableScan_Select,57114,4000000,448000000,1,1,false,inial,true,true,true,false,50000000,false,true,700,true,false,true,true,10,6,120,80,5,.9,.70,.3,.7,.4,700,0,50,60,4,3,1152,1792,1920,3,false,false,BLOCK,203
365.191,5
49313,TableScan_Join,38235000,40000000,320000000,28,4,true,inial,false,true,true,false,70000000,false,false,800,true,true,false,false,4,12,110,60,15,1.0,.90,.3,.9,.1,1500,.05,10,40,1,4,1792,1280,1408,2,false,true,BLOCK,439
182378,TableScan_Join,168560989,40000000,320000000,28,4,true,inial,false,true,true,false,70000000,false,false,800,true,true,false,false,4,12,110,60,15,1.0,.90,.3,.9,.1,1500,.05,10,40,1,4,1792,1280,1408,2,false,true,BLOCK,439
37124,TableScan_Group,566703,40000000,320000000,28,4,true,inial,false,true,true,false,70000000,false,false,800,true,true,false,false,4,12,110,60,15,1.0,.90,.3,.9,.1,1500,.05,10,40,1,4,1792,1280,1408,2,false,true,BLOCK,439
34844,TableScan_Group,566703,40000000,320000000,28,4,true,inial,false,true,true,false,70000000,false,false,800,true,true,false,false,4,12,110,60,15,1.0,.90,.3,.9,.1,1500,.05,10,40,1,4,1792,1280,1408,2,false,true,BLOCK,439
18807,TableScan_Select,566703,40000000,320000000,1,4,true,inial,false,true,true,false,70000000,false,false,800,true,true,false,false,4,12,110,60,15,1.0,.90,.3,.9,.1,1500,.05,10,40,1,4,1792,1280,1408,2,false,true,BLOCK,439
153.093,4
38961,TableScan_Join,7650000,8000000,256000000,9,2,false,inial,true,true,false,false,70000000,true,false,700,false,false,false,false,8,8,150,90,15,.5,.95,.2,.8,.3,700,1.00,30,60,2,1,2048,1664,1792,3,false,false,RECORD,444
45790,TableScan_Join,33686779,8000000,256000000,9,2,false,inial,true,true,false,false,70000000,true,false,700,false,false,false,false,8,8,150,90,15,.5,.95,.2,.8,.3,700,1.00,30,60,2,1,2048,1664,1792,3,false,false,RECORD,444
18414,TableScan_Group,301828,8000000,256000000,9,2,false,inial,true,true,false,false,70000000,true,false,700,false,false,false,false,8,8,150,90,15,.5,.95,.2,.8,.3,700,1.00,30,60,2,1,2048,1664,1792,3,false,false,RECORD,444
14428,TableScan_Select,114051,8000000,256000000,1,2,false,inial,true,true,false,false,70000000,true,false,700,false,false,false,false,8,8,150,90,15,.5,.95,.2,.8,.3,700,1.00,30,60,2,1,2048,1664,1792,3,false,false,RECORD,444
441.148,5
76165,TableScan_Join,38235000,40000000,320000000,30,2,true,none,false,true,true,false,20000000,true,false,900,false,false,false,true,6,6,100,30,5,.8,.65,.3,.9,.2,500,.15,10,40,2,2,1152,1536,1664,3,true,true,BLOCK,405
223316,TableScan_Join,168560989,40000000,320000000,30,2,true,none,false,true,true,false,20000000,true,false,900,false,false,false,true,6,6,100,30,5,.8,.65,.3,.9,.2,500,.15,10,40,2,2,1152,1536,1664,3,true,true,BLOCK,405
37732,TableScan_Group,566703,40000000,320000000,30,2,true,none,false,true,true,false,20000000,true,false,900,false,false,false,true,6,6,100,30,5,.8,.65,.3,.9,.2,500,.15,10,40,2,2,1152,1536,1664,3,true,true,BLOCK,405
35417,TableScan_Group,566703,40000000,320000000,30,2,true,none,false,true,true,false,20000000,true,false,900,false,false,false,true,6,6,100,30,5,.8,.65,.3,.9,.2,500,.15,10,40,2,2,1152,1536,1664,3,true,true,BLOCK,405
20946,TableScan_Select,566703,40000000,320000000,1,2,true,none,false,true,true,false,20000000,true,false,900,false,false,false,true,6,6,100,30,5,.8,.65,.3,.9,.2,500,.15,10,40,2,2,1152,1536,1664,3,true,true,BLOCK,405
223.797,4
46391,TableScan_Join,19110000,20000000,384000000,23,4,false,ore,true,false,false,true,70000000,false,true,800,true,true,false,false,2,2,130,90,15,.8,.60,.5,.5,.8,1600,.65,60,60,4,2,1664,1536,1408,2,false,false,RECORD,546
89512,TableScan_Join,84260100,20000000,384000000,23,4,false,ore,true,false,false,true,70000000,false,true,800,true,true,false,false,2,2,130,90,15,.8,.60,.5,.5,.8,1600,.65,60,60,4,2,1664,1536,1408,2,false,false,RECORD,546
28412,TableScan_Group,751841,20000000,384000000,23,4,false,ore,true,false,false,true,70000000,false,true,800,true,true,false,false,2,2,130,90,15,.8,.60,.5,.5,.8,1600,.65,60,60,4,2,1664,1536,1408,2,false,false,RECORD,546
17900,TableScan_Select,284147,20000000,384000000,1,4,false,ore,true,false,false,true,70000000,false,true,800,true,true,false,false,2,2,130,90,15,.8,.60,.5,.5,.8,1600,.65,60,60,4,2,1664,1536,1408,2,false,false,RECORD,546
297.612,4
65267,TableScan_Join,19110000,20000000,256000000,14,1,true,inial,true,false,false,false,50000000,false,true,600,true,false,true,false,12,8,120,70,20,.9,.80,.5,.9,.7,1500,.20,30,60,1,3,1792,1280,1664,2,true,false,BLOCK,337
158399,TableScan_Join,84260100,20000000,256000000,14,1,true,inial,true,false,false,false,50000000,false,true,600,true,false,true,false,12,8,120,70,20,.9,.80,.5,.9,.7,1500,.20,30,60,1,3,1792,1280,1664,2,true,false,BLOCK,337
22075,TableScan_Group,284147,20000000,256000000,14,1,true,inial,true,false,false,false,50000000,false,true,600,true,false,true,false,12,8,120,70,20,.9,.80,.5,.9,.7,1500,.20,30,60,1,3,1792,1280,1664,2,true,false,BLOCK,337
13754,TableScan_Select,284147,20000000,256000000,1,1,true,inial,true,false,false,false,50000000,false,true,600,true,false,true,false,12,8,120,70,20,.9,.80,.5,.9,.7,1500,.20,30,60,1,3,1792,1280,1664,2,true,false,BLOCK,337
171.108,4
53352,TableScan_Join,3830000,4000000,192000000,9,2,false,inial,false,true,false,false,70000000,true,false,900,true,false,false,true,10,4,100,100,10,.9,.50,.2,.5,.5,700,.05,50,60,4,4,1024,1792,1024,4,true,false,BLOCK,773
53186,TableScan_Join,16846358,4000000,192000000,9,2,false,inial,false,true,false,false,70000000,true,false,900,true,false,false,true,10,4,100,100,10,.9,.50,.2,.5,.5,700,.05,50,60,4,4,1024,1792,1024,4,true,false,BLOCK,773
16813,TableScan_Group,150607,4000000,192000000,9,2,false,inial,false,true,false,false,70000000,true,false,900,true,false,false,true,10,4,100,100,10,.9,.50,.2,.5,.5,700,.05,50,60,4,4,1024,1792,1024,4,true,false,BLOCK,773
11620,TableScan_Select,57114,4000000,192000000,1,2,false,inial,false,true,false,false,70000000,true,false,900,true,false,false,true,10,4,100,100,10,.9,.50,.2,.5,.5,700,.05,50,60,4,4,1024,1792,1024,4,true,false,BLOCK,773
197.251,4
57958,TableScan_Join,3830000,4000000,320000000,22,3,true,none,true,true,false,false,90000000,true,true,700,true,true,true,true,12,8,130,30,20,.8,.70,.2,.5,1.0,900,.30,30,50,1,2,1920,1152,1920,4,true,false,BLOCK,670
61010,TableScan_Join,16846358,4000000,320000000,22,3,true,none,true,true,false,false,90000000,true,true,700,true,true,true,true,12,8,130,30,20,.8,.70,.2,.5,1.0,900,.30,30,50,1,2,1920,1152,1920,4,true,false,BLOCK,670
24511,TableScan_Group,57114,4000000,320000000,22,3,true,none,true,true,false,false,90000000,true,true,700,true,true,true,true,12,8,130,30,20,.8,.70,.2,.5,1.0,900,.30,30,50,1,2,1920,1152,1920,4,true,false,BLOCK,670
15831,TableScan_Select,57114,4000000,320000000,1,3,true,none,true,true,false,false,90000000,true,true,700,true,true,true,true,12,8,130,30,20,.8,.70,.2,.5,1.0,900,.30,30,50,1,2,1920,1152,1920,4,true,false,BLOCK,670
311.073,4
76879,TableScan_Join,38235000,40000000,512000000,6,1,false,none,false,false,false,false,80000000,true,true,900,true,false,false,true,10,8,130,10,15,1.0,.55,.3,.8,.1,600,.05,60,50,2,3,2048,1536,1024,2,false,true,BLOCK,766
168487,TableScan_Join,168560989,40000000,512000000,6,1,false,none,false,false,false,false,80000000,true,true,900,true,false,false,true,10,8,130,10,15,1.0,.55,.3,.8,.1,600,.05,60,50,2,3,2048,1536,1024,2,false,true,BLOCK,766
17785,TableScan_Group,1499110,40000000,512000000,6,1,false,none,false,false,false,false,80000000,true,true,900,true,false,false,true,10,8,130,10,15,1.0,.55,.3,.8,.1,600,.05,60,50,2,3,2048,1536,1024,2,false,true,BLOCK,766
12734,TableScan_Select,566703,40000000,512000000,1,1,false,none,false,false,false,false,80000000,true,true,900,true,false,false,true,10,8,130,10,15,1.0,.55,.3,.8,.1,600,.05,60,50,2,3,2048,1536,1024,2,false,true,BLOCK,766
1699.729,5
72740,TableScan_Join,7650000,8000000,128000000,29,1,false,inial,true,true,true,true,80000000,false,true,700,true,false,true,false,8,2,110,60,5,1.0,.90,.4,.6,.9,800,.80,100,60,2,3,1920,1152,1536,2,true,false,RECORD,303
75100,TableScan_Join,33686779,8000000,128000000,29,1,false,inial,true,true,true,true,80000000,false,true,700,true,false,true,false,8,2,110,60,5,1.0,.90,.4,.6,.9,800,.80,100,60,2,3,1920,1152,1536,2,true,false,RECORD,303
38091,TableScan_Group,301828,8000000,128000000,29,1,false,inial,true,true,true,true,80000000,false,true,700,true,false,true,false,8,2,110,60,5,1.0,.90,.4,.6,.9,800,.80,100,60,2,3,1920,1152,1536,2,true,false,RECORD,303
35919,TableScan_Group,288409,8000000,128000000,29,1,false,inial,true,true,true,true,80000000,false,true,700,true,false,true,false,8,2,110,60,5,1.0,.90,.4,.6,.9,800,.80,100,60,2,3,1920,1152,1536,2,true,false,RECORD,303
21784,TableScan_Select,114051,8000000,128000000,1,1,false,inial,true,true,true,true,80000000,false,true,700,true,false,true,false,8,2,110,60,5,1.0,.90,.4,.6,.9,800,.80,100,60,2,3,1920,1152,1536,2,true,false,RECORD,303
133.055,4
10701,TableScan_None,3670000,4000000,128000000,0,3,false,ore,true,false,false,true,60000000,false,false,500,false,true,true,false,2,6,100,100,10,.7,.75,.5,.9,.8,2000,.15,10,50,2,3,1920,1280,1536,1,false,true,BLOCK,361
13546,TableScan_None,16109795,4000000,128000000,0,3,false,ore,true,false,false,true,60000000,false,false,500,false,true,true,false,2,6,100,100,10,.7,.75,.5,.9,.8,2000,.15,10,50,2,3,1920,1280,1536,1,false,true,BLOCK,361
24531,TableScan_Group,150607,4000000,128000000,30,3,false,ore,true,false,false,true,60000000,false,false,500,false,true,true,false,2,6,100,100,10,.7,.75,.5,.9,.8,2000,.15,10,50,2,3,1920,1280,1536,1,false,true,BLOCK,361
17623,TableScan_Select,57114,4000000,128000000,1,3,false,ore,true,false,false,true,60000000,false,false,500,false,true,true,false,2,6,100,100,10,.7,.75,.5,.9,.8,2000,.15,10,50,2,3,1920,1280,1536,1,false,true,BLOCK,361
369.134,4
71136,TableScan_Join,38235000,40000000,512000000,14,4,true,ore,true,true,false,false,70000000,true,false,700,true,true,true,true,6,8,110,80,15,.7,.85,.3,.8,.7,1000,.35,10,60,1,4,2048,2048,1408,3,true,false,BLOCK,844
222420,TableScan_Join,168560989,40000000,512000000,14,4,true,ore,true,true,false,false,70000000,true,false,700,true,true,true,true,6,8,110,80,15,.7,.85,.3,.8,.7,1000,.35,10,60,1,4,2048,2048,1408,3,true,false,BLOCK,844
21391,TableScan_Group,566703,40000000,512000000,14,4,true,ore,true,true,false,false,70000000,true,false,700,true,true,true,true,6,8,110,80,15,.7,.85,.3,.8,.7,1000,.35,10,60,1,4,2048,2048,1408,3,true,false,BLOCK,844
15811,TableScan_Select,566703,40000000,512000000,1,4,true,ore,true,true,false,false,70000000,true,false,700,true,true,true,true,6,8,110,80,15,.7,.85,.3,.8,.7,1000,.35,10,60,1,4,2048,2048,1408,3,true,false,BLOCK,844
215.097,4
68555,TableScan_Join,7650000,8000000,128000000,17,3,false,ore,false,false,false,false,30000000,true,true,700,false,false,false,false,6,2,130,10,15,1.0,.70,.4,.9,.7,1900,.45,40,60,3,4,1536,1280,1536,4,true,false,RECORD,939
67290,TableScan_Join,33686779,8000000,128000000,17,3,false,ore,false,false,false,false,30000000,true,true,700,false,false,false,false,6,2,130,10,15,1.0,.70,.4,.9,.7,1900,.45,40,60,3,4,1536,1280,1536,4,true,false,RECORD,939
23553,TableScan_Group,301828,8000000,128000000,17,3,false,ore,false,false,false,false,30000000,true,true,700,false,false,false,false,6,2,130,10,15,1.0,.70,.4,.9,.7,1900,.45,40,60,3,4,1536,1280,1536,4,true,false,RECORD,939
16782,TableScan_Select,114051,8000000,128000000,1,3,false,ore,false,false,false,false,30000000,true,true,700,false,false,false,false,6,2,130,10,15,1.0,.70,.4,.9,.7,1900,.45,40,60,3,4,1536,1280,1536,4,true,false,RECORD,939
231.372,5
34955,TableScan_Join,19110000,20000000,192000000,13,4,true,ore,true,true,true,true,90000000,false,true,700,false,false,true,true,6,6,100,80,15,.7,.60,.4,.7,.4,1200,.15,80,50,1,3,1024,1408,1280,1,false,true,RECORD,315
90029,TableScan_Join,84260100,20000000,192000000,13,4,true,ore,true,true,true,true,90000000,false,true,700,false,false,true,true,6,6,100,80,15,.7,.60,.4,.7,.4,1200,.15,80,50,1,3,1024,1408,1280,1,false,true,RECORD,315
25662,TableScan_Group,284147,20000000,192000000,13,4,true,ore,true,true,true,true,90000000,false,true,700,false,false,true,true,6,6,100,80,15,.7,.60,.4,.7,.4,1200,.15,80,50,1,3,1024,1408,1280,1,false,true,RECORD,315
20348,TableScan_Group,284147,20000000,192000000,13,4,true,ore,true,true,true,true,90000000,false,true,700,false,false,true,true,6,6,100,80,15,.7,.60,.4,.7,.4,1200,.15,80,50,1,3,1024,1408,1280,1,false,true,RECORD,315
13665,TableScan_Select,284147,20000000,192000000,1,4,true,ore,true,true,true,true,90000000,false,true,700,false,false,true,true,6,6,100,80,15,.7,.60,.4,.7,.4,1200,.15,80,50,1,3,1024,1408,1280,1,false,true,RECORD,315
219.545,4
44480,TableScan_Join,19110000,20000000,192000000,19,2,false,inial,true,false,false,true,40000000,false,false,1000,true,true,true,false,2,8,120,80,20,1.0,.70,.4,.8,.5,1600,.50,60,60,4,2,1024,1792,1024,3,false,true,BLOCK,809
92053,TableScan_Join,84260100,20000000,192000000,19,2,false,inial,true,false,false,true,40000000,false,false,1000,true,true,true,false,2,8,120,80,20,1.0,.70,.4,.8,.5,1600,.50,60,60,4,2,1024,1792,1024,3,false,true,BLOCK,809
26480,TableScan_Group,751841,20000000,192000000,19,2,false,inial,true,false,false,true,40000000,false,false,1000,true,true,true,false,2,8,120,80,20,1.0,.70,.4,.8,.5,1600,.50,60,60,4,2,1024,1792,1024,3,false,true,BLOCK,809
17698,TableScan_Select,284147,20000000,192000000,1,2,false,inial,true,false,false,true,40000000,false,false,1000,true,true,true,false,2,8,120,80,20,1.0,.70,.4,.8,.5,1600,.50,60,60,4,2,1024,1792,1024,3,false,true,BLOCK,809
267.259,4
52333,TableScan_Join,38235000,40000000,448000000,11,3,true,ore,false,false,false,false,30000000,true,true,900,false,true,false,true,2,12,130,10,5,1.0,.85,.5,.8,.6,1200,0,40,50,2,3,1408,1664,1024,3,false,true,RECORD,764
147560,TableScan_Join,168560989,40000000,448000000,11,3,true,ore,false,false,false,false,30000000,true,true,900,false,true,false,true,2,12,130,10,5,1.0,.85,.5,.8,.6,1200,0,40,50,2,3,1408,1664,1024,3,false,true,RECORD,764
17882,TableScan_Group,566703,40000000,448000000,11,3,true,ore,false,false,false,false,30000000,true,true,900,false,true,false,true,2,12,130,10,5,1.0,.85,.5,.8,.6,1200,0,40,50,2,3,1408,1664,1024,3,false,true,RECORD,764
12886,TableScan_Select,566703,40000000,448000000,1,3,true,ore,false,false,false,false,30000000,true,true,900,false,true,false,true,2,12,130,10,5,1.0,.85,.5,.8,.6,1200,0,40,50,2,3,1408,1664,1024,3,false,true,RECORD,764
413.915,4
50326,TableScan_Join,38235000,40000000,384000000,18,1,false,inial,false,false,false,true,80000000,false,true,700,false,false,true,false,6,10,130,20,10,.6,.60,.4,.9,.9,1600,.15,40,50,2,4,2048,1536,1152,2,false,true,BLOCK,890
173890,TableScan_Join,168560989,40000000,384000000,18,1,false,inial,false,false,false,true,80000000,false,true,700,false,false,true,false,6,10,130,20,10,.6,.60,.4,.9,.9,1600,.15,40,50,2,4,2048,1536,1152,2,false,true,BLOCK,890
24280,TableScan_Group,1499110,40000000,384000000,18,1,false,inial,false,false,false,true,80000000,false,true,700,false,false,true,false,6,10,130,20,10,.6,.60,.4,.9,.9,1600,.15,40,50,2,4,2048,1536,1152,2,false,true,BLOCK,890
14924,TableScan_Select,566703,40000000,384000000,1,1,false,inial,false,false,false,true,80000000,false,true,700,false,false,true,false,6,10,130,20,10,.6,.60,.4,.9,.9,1600,.15,40,50,2,4,2048,1536,1152,2,false,true,BLOCK,890
481.673,5
98863,TableScan_Join,38235000,40000000,256000000,7,2,true,inial,false,true,true,true,20000000,true,true,900,false,true,false,true,4,10,150,100,20,.5,.75,.2,.7,0,500,.40,100,50,3,4,1152,1792,1152,1,true,false,BLOCK,826
283908,TableScan_Join,168560989,40000000,256000000,7,2,true,inial,false,true,true,true,20000000,true,true,900,false,true,false,true,4,10,150,100,20,.5,.75,.2,.7,0,500,.40,100,50,3,4,1152,1792,1152,1,true,false,BLOCK,826
18267,TableScan_Group,566703,40000000,256000000,7,2,true,inial,false,true,true,true,20000000,true,true,900,false,true,false,true,4,10,150,100,20,.5,.75,.2,.7,0,500,.40,100,50,3,4,1152,1792,1152,1,true,false,BLOCK,826
17279,TableScan_Group,566703,40000000,256000000,7,2,true,inial,false,true,true,true,20000000,true,true,900,false,true,false,true,4,10,150,100,20,.5,.75,.2,.7,0,500,.40,100,50,3,4,1152,1792,1152,1,true,false,BLOCK,826
13845,TableScan_Select,566703,40000000,256000000,1,2,true,inial,false,true,true,true,20000000,true,true,900,false,true,false,true,4,10,150,100,20,.5,.75,.2,.7,0,500,.40,100,50,3,4,1152,1792,1152,1,true,false,BLOCK,826
185.439,4
45710,TableScan_Join,7650000,8000000,448000000,25,2,true,inial,false,false,false,false,60000000,false,true,800,true,true,true,false,10,12,130,50,5,.6,.75,.4,.8,.6,1700,.80,90,50,4,2,1408,1664,2048,1,false,true,RECORD,327
55008,TableScan_Join,33686779,8000000,448000000,25,2,true,inial,false,false,false,false,60000000,false,true,800,true,true,true,false,10,12,130,50,5,.6,.75,.4,.8,.6,1700,.80,90,50,4,2,1408,1664,2048,1,false,true,RECORD,327
30691,TableScan_Group,114051,8000000,448000000,25,2,true,inial,false,false,false,false,60000000,false,true,800,true,true,true,false,10,12,130,50,5,.6,.75,.4,.8,.6,1700,.80,90,50,4,2,1408,1664,2048,1,false,true,RECORD,327
18796,TableScan_Select,114051,8000000,448000000,1,2,true,inial,false,false,false,false,60000000,false,true,800,true,true,true,false,10,12,130,50,5,.6,.75,.4,.8,.6,1700,.80,90,50,4,2,1408,1664,2048,1,false,true,RECORD,327
289.423,5
67275,TableScan_Join,19110000,20000000,128000000,13,3,true,inial,false,true,true,false,80000000,true,false,900,false,false,true,false,10,10,110,90,20,1.0,.90,.4,.8,.7,1600,.50,30,50,4,2,1920,1920,1408,3,true,false,BLOCK,301
119957,TableScan_Join,84260100,20000000,128000000,13,3,true,inial,false,true,true,false,80000000,true,false,900,false,false,true,false,10,10,110,90,20,1.0,.90,.4,.8,.7,1600,.50,30,50,4,2,1920,1920,1408,3,true,false,BLOCK,301
21572,TableScan_Group,284147,20000000,128000000,13,3,true,inial,false,true,true,false,80000000,true,false,900,false,false,true,false,10,10,110,90,20,1.0,.90,.4,.8,.7,1600,.50,30,50,4,2,1920,1920,1408,3,true,false,BLOCK,301
20933,TableScan_Group,284147,20000000,128000000,13,3,true,inial,false,true,true,false,80000000,true,false,900,false,false,true,false,10,10,110,90,20,1.0,.90,.4,.8,.7,1600,.50,30,50,4,2,1920,1920,1408,3,true,false,BLOCK,301
15269,TableScan_Select,284147,20000000,128000000,1,3,true,inial,false,true,true,false,80000000,true,false,900,false,false,true,false,10,10,110,90,20,1.0,.90,.4,.8,.7,1600,.50,30,50,4,2,1920,1920,1408,3,true,false,BLOCK,301
467.006,4
81094,TableScan_Join,38235000,40000000,192000000,32,3,true,none,false,true,false,true,70000000,false,true,1000,true,false,false,true,6,8,120,100,20,.5,.60,.5,.5,.9,800,.25,30,50,4,4,1024,1920,1152,4,true,true,BLOCK,1002
275522,TableScan_Join,168560989,40000000,192000000,32,3,true,none,false,true,false,true,70000000,false,true,1000,true,false,false,true,6,8,120,100,20,.5,.60,.5,.5,.9,800,.25,30,50,4,4,1024,1920,1152,4,true,true,BLOCK,1002
33479,TableScan_Group,566703,40000000,192000000,32,3,true,none,false,true,false,true,70000000,false,true,1000,true,false,false,true,6,8,120,100,20,.5,.60,.5,.5,.9,800,.25,30,50,4,4,1024,1920,1152,4,true,true,BLOCK,1002
23010,TableScan_Select,566703,40000000,192000000,1,3,true,none,false,true,false,true,70000000,false,true,1000,true,false,false,true,6,8,120,100,20,.5,.60,.5,.5,.9,800,.25,30,50,4,4,1024,1920,1152,4,true,true,BLOCK,1002
285.234,4
57613,TableScan_Join,38235000,40000000,384000000,20,3,true,none,false,false,false,false,70000000,false,true,1000,false,true,false,false,4,4,120,30,15,1.0,.60,.3,.5,1.0,1600,.15,60,40,1,2,1024,1920,1536,1,false,false,RECORD,786
146363,TableScan_Join,168560989,40000000,384000000,20,3,true,none,false,false,false,false,70000000,false,true,1000,false,true,false,false,4,4,120,30,15,1.0,.60,.3,.5,1.0,1600,.15,60,40,1,2,1024,1920,1536,1,false,false,RECORD,786
29086,TableScan_Group,566703,40000000,384000000,20,3,true,none,false,false,false,false,70000000,false,true,1000,false,true,false,false,4,4,120,30,15,1.0,.60,.3,.5,1.0,1600,.15,60,40,1,2,1024,1920,1536,1,false,false,RECORD,786
17642,TableScan_Select,566703,40000000,384000000,1,3,true,none,false,false,false,false,70000000,false,true,1000,false,true,false,false,4,4,120,30,15,1.0,.60,.3,.5,1.0,1600,.15,60,40,1,2,1024,1920,1536,1,false,false,RECORD,786
329.657,4
70749,TableScan_Join,19110000,20000000,128000000,7,2,false,ore,true,false,false,true,70000000,false,true,600,true,true,true,true,2,2,130,50,20,.6,.85,.5,.9,.4,1600,1.00,50,40,3,1,1152,1024,1024,4,true,false,RECORD,432
184412,TableScan_Join,84260100,20000000,128000000,7,2,false,ore,true,false,false,true,70000000,false,true,600,true,true,true,true,2,2,130,50,20,.6,.85,.5,.9,.4,1600,1.00,50,40,3,1,1152,1024,1024,4,true,false,RECORD,432
19365,TableScan_Group,751841,20000000,128000000,7,2,false,ore,true,false,false,true,70000000,false,true,600,true,true,true,true,2,2,130,50,20,.6,.85,.5,.9,.4,1600,1.00,50,40,3,1,1152,1024,1024,4,true,false,RECORD,432
13926,TableScan_Select,284147,20000000,128000000,1,2,false,ore,true,false,false,true,70000000,false,true,600,true,true,true,true,2,2,130,50,20,.6,.85,.5,.9,.4,1600,1.00,50,40,3,1,1152,1024,1024,4,true,false,RECORD,432
455.03,5
78159,TableScan_Join,38235000,40000000,320000000,22,3,true,none,true,false,true,false,100000000,true,true,500,false,false,false,false,6,2,110,80,5,.8,.75,.2,.5,.8,700,.05,50,40,4,4,1664,1664,1280,4,true,true,RECORD,498
252167,TableScan_Join,168560989,40000000,320000000,22,3,true,none,true,false,true,false,100000000,true,true,500,false,false,false,false,6,2,110,80,5,.8,.75,.2,.5,.8,700,.05,50,40,4,4,1664,1664,1280,4,true,true,RECORD,498
31252,TableScan_Group,566703,40000000,320000000,22,3,true,none,true,false,true,false,100000000,true,true,500,false,false,false,false,6,2,110,80,5,.8,.75,.2,.5,.8,700,.05,50,40,4,4,1664,1664,1280,4,true,true,RECORD,498
29766,TableScan_Group,566703,40000000,320000000,22,3,true,none,true,false,true,false,100000000,true,true,500,false,false,false,false,6,2,110,80,5,.8,.75,.2,.5,.8,700,.05,50,40,4,4,1664,1664,1280,4,true,true,RECORD,498
18962,TableScan_Select,566703,40000000,320000000,1,3,true,none,true,false,true,false,100000000,true,true,500,false,false,false,false,6,2,110,80,5,.8,.75,.2,.5,.8,700,.05,50,40,4,4,1664,1664,1280,4,true,true,RECORD,498
313.83,5
59824,TableScan_Join,19110000,20000000,384000000,19,4,true,inial,false,false,true,true,100000000,true,false,700,true,false,false,true,6,8,110,60,10,.6,.95,.2,.9,.6,500,.10,20,60,4,3,1152,1024,1664,2,true,true,BLOCK,841
141822,TableScan_Join,84260100,20000000,384000000,19,4,true,inial,false,false,true,true,100000000,true,false,700,true,false,false,true,6,8,110,60,10,.6,.95,.2,.9,.6,500,.10,20,60,4,3,1152,1024,1664,2,true,true,BLOCK,841
26837,TableScan_Group,284147,20000000,384000000,19,4,true,inial,false,false,true,true,100000000,true,false,700,true,false,false,true,6,8,110,60,10,.6,.95,.2,.9,.6,500,.10,20,60,4,3,1152,1024,1664,2,true,true,BLOCK,841
24357,TableScan_Group,284147,20000000,384000000,19,4,true,inial,false,false,true,true,100000000,true,false,700,true,false,false,true,6,8,110,60,10,.6,.95,.2,.9,.6,500,.10,20,60,4,3,1152,1024,1664,2,true,true,BLOCK,841
