q,d,d,d,q,d,q,d,d,d,d,d,d,q,q,q,q,q,d,d,d,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,d,d,d,q,q,q,q,d
8199,TableScan_None,500000,40000000,128000000,0,3,true,inial,true,true,false,true,40000000,true,false,1000,true,false,false,true,2,12,150,40,15,.8,.50,.4,.5,.9,1900,.10,100,50,1,1,1024,1664,1408,2,false,true,BLOCK,309
7779,TableScan_None,25,40000000,128000000,0,3,true,inial,true,true,false,true,40000000,true,false,1000,true,false,false,true,2,12,150,40,15,.8,.50,.4,.5,.9,1900,.10,100,50,1,1,1024,1664,1408,2,false,true,BLOCK,309
25745,TableScan_None,22789750,40000000,128000000,0,3,true,inial,true,true,false,true,40000000,true,false,1000,true,false,false,true,2,12,150,40,15,.8,.50,.4,.5,.9,1900,.10,100,50,1,1,1024,1664,1408,2,false,true,BLOCK,309
44049,TableScan_Join,6551603,40000000,128000000,26,3,true,inial,true,true,false,true,40000000,true,false,1000,true,false,false,true,2,12,150,40,15,.8,.50,.4,.5,.9,1900,.10,100,50,1,1,1024,1664,1408,2,false,true,BLOCK,309
8855,TableScan_Group,500000,40000000,128000000,0,3,true,inial,true,true,false,true,40000000,true,false,1000,true,false,false,true,2,12,150,40,15,.8,.50,.4,.5,.9,1900,.10,100,50,1,1,1024,1664,1408,2,false,true,BLOCK,309
21625,TableScan_Group,4,40000000,128000000,26,3,true,inial,true,true,false,true,40000000,true,false,1000,true,false,false,true,2,12,150,40,15,.8,.50,.4,.5,.9,1900,.10,100,50,1,1,1024,1664,1408,2,false,true,BLOCK,309
16670,TableScan_Select,2,40000000,128000000,1,3,true,inial,true,true,false,true,40000000,true,false,1000,true,false,false,true,2,12,150,40,15,.8,.50,.4,.5,.9,1900,.10,100,50,1,1,1024,1664,1408,2,false,true,BLOCK,309
696.935,10
27093,TableScan_Join,30,40000000,256000000,18,1,true,inial,true,true,true,false,50000000,false,true,1000,true,true,false,true,2,8,110,100,20,.8,.90,.4,.5,.5,900,.85,50,50,2,2,1024,1408,1280,2,true,false,BLOCK,483
73098,TableScan_Join,30390000,40000000,256000000,18,1,true,inial,true,true,true,false,50000000,false,true,1000,true,true,false,true,2,8,110,100,20,.8,.90,.4,.5,.5,900,.85,50,50,2,2,1024,1408,1280,2,true,false,BLOCK,483
36641,TableScan_Join,500025,40000000,256000000,18,1,true,inial,true,true,true,false,50000000,false,true,1000,true,true,false,true,2,8,110,100,20,.8,.90,.4,.5,.5,900,.85,50,50,2,2,1024,1408,1280,2,true,false,BLOCK,483
433030,TableScan_Join,310005811,40000000,256000000,18,1,true,inial,true,true,true,false,50000000,false,true,1000,true,true,false,true,2,8,110,100,20,.8,.90,.4,.5,.5,900,.85,50,50,2,2,1024,1408,1280,2,true,false,BLOCK,483
303662,TableScan_Join,22789755,40000000,256000000,18,1,true,inial,true,true,true,false,50000000,false,true,1000,true,true,false,true,2,8,110,100,20,.8,.90,.4,.5,.5,900,.85,50,50,2,2,1024,1408,1280,2,true,false,BLOCK,483
34768,TableScan_Join,6551603,40000000,256000000,18,1,true,inial,true,true,true,false,50000000,false,true,1000,true,true,false,true,2,8,110,100,20,.8,.90,.4,.5,.5,900,.85,50,50,2,2,1024,1408,1280,2,true,false,BLOCK,483
31865,TableScan_Join,621097,40000000,256000000,18,1,true,inial,true,true,true,false,50000000,false,true,1000,true,true,false,true,2,8,110,100,20,.8,.90,.4,.5,.5,900,.85,50,50,2,2,1024,1408,1280,2,true,false,BLOCK,483
22303,TableScan_Group,36,40000000,256000000,18,1,true,inial,true,true,true,false,50000000,false,true,1000,true,true,false,true,2,8,110,100,20,.8,.90,.4,.5,.5,900,.85,50,50,2,2,1024,1408,1280,2,true,false,BLOCK,483
20822,TableScan_Group,23,40000000,256000000,18,1,true,inial,true,true,true,false,50000000,false,true,1000,true,true,false,true,2,8,110,100,20,.8,.90,.4,.5,.5,900,.85,50,50,2,2,1024,1408,1280,2,true,false,BLOCK,483
14866,TableScan_Select,2,40000000,256000000,1,1,true,inial,true,true,true,false,50000000,false,true,1000,true,true,false,true,2,8,110,100,20,.8,.90,.4,.5,.5,900,.85,50,50,2,2,1024,1408,1280,2,true,false,BLOCK,483
314.946,10
53837,TableScan_Join,3040000,4000000,256000000,12,2,false,none,true,true,true,false,80000000,true,true,900,false,true,false,true,2,6,100,90,20,.9,.55,.4,.9,.9,900,.95,100,50,3,2,1920,1408,1920,1,true,false,RECORD,283
17333,TableScan_Join,50025,4000000,256000000,12,2,false,none,true,true,true,false,80000000,true,true,900,false,true,false,true,2,6,100,90,20,.9,.55,.4,.9,.9,900,.95,100,50,3,2,1920,1408,1920,1,true,false,RECORD,283
104345,TableScan_Join,30999795,4000000,256000000,12,2,false,none,true,true,true,false,80000000,true,true,900,false,true,false,true,2,6,100,90,20,.9,.55,.4,.9,.9,900,.95,100,50,3,2,1920,1408,1920,1,true,false,RECORD,283
16403,TableScan_Join,30,4000000,256000000,12,2,false,none,true,true,true,false,80000000,true,true,900,false,true,false,true,2,6,100,90,20,.9,.55,.4,.9,.9,900,.95,100,50,3,2,1920,1408,1920,1,true,false,RECORD,283
40916,TableScan_Join,2277869,4000000,256000000,12,2,false,none,true,true,true,false,80000000,true,true,900,false,true,false,true,2,6,100,90,20,.9,.55,.4,.9,.9,900,.95,100,50,3,2,1920,1408,1920,1,true,false,RECORD,283
24692,TableScan_Join,651238,4000000,256000000,12,2,false,none,true,true,true,false,80000000,true,true,900,false,true,false,true,2,6,100,90,20,.9,.55,.4,.9,.9,900,.95,100,50,3,2,1920,1408,1920,1,true,false,RECORD,283
24130,TableScan_Join,62152,4000000,256000000,12,2,false,none,true,true,true,false,80000000,true,true,900,false,true,false,true,2,6,100,90,20,.9,.55,.4,.9,.9,900,.95,100,50,3,2,1920,1408,1920,1,true,false,RECORD,283
17047,TableScan_Group,12152,4000000,256000000,12,2,false,none,true,true,true,false,80000000,true,true,900,false,true,false,true,2,6,100,90,20,.9,.55,.4,.9,.9,900,.95,100,50,3,2,1920,1408,1920,1,true,false,RECORD,283
17426,TableScan_Group,24,4000000,256000000,12,2,false,none,true,true,true,false,80000000,true,true,900,false,true,false,true,2,6,100,90,20,.9,.55,.4,.9,.9,900,.95,100,50,3,2,1920,1408,1920,1,true,false,RECORD,283
14016,TableScan_Select,2,4000000,256000000,1,2,false,none,true,true,true,false,80000000,true,true,900,false,true,false,true,2,6,100,90,20,.9,.55,.4,.9,.9,900,.95,100,50,3,2,1920,1408,1920,1,true,false,RECORD,283
480.94,9
104215,TableScan_Join,30390000,40000000,128000000,10,1,true,none,false,true,false,false,70000000,true,true,700,false,true,true,false,2,10,140,100,10,.7,.95,.4,.6,1.0,1500,.45,40,60,2,4,1152,1536,1536,2,false,true,BLOCK,965
88354,TableScan_Join,30,40000000,128000000,10,1,true,none,false,true,false,false,70000000,true,true,700,false,true,true,false,2,10,140,100,10,.7,.95,.4,.6,1.0,1500,.45,40,60,2,4,1152,1536,1536,2,false,true,BLOCK,965
345752,TableScan_Join,310005811,40000000,128000000,10,1,true,none,false,true,false,false,70000000,true,true,700,false,true,true,false,2,10,140,100,10,.7,.95,.4,.6,1.0,1500,.45,40,60,2,4,1152,1536,1536,2,false,true,BLOCK,965
30094,TableScan_Join,500025,40000000,128000000,10,1,true,none,false,true,false,false,70000000,true,true,700,false,true,true,false,2,10,140,100,10,.7,.95,.4,.6,1.0,1500,.45,40,60,2,4,1152,1536,1536,2,false,true,BLOCK,965
41146,TableScan_Join,22789755,40000000,128000000,10,1,true,none,false,true,false,false,70000000,true,true,700,false,true,true,false,2,10,140,100,10,.7,.95,.4,.6,1.0,1500,.45,40,60,2,4,1152,1536,1536,2,false,true,BLOCK,965
23190,TableScan_Join,6551603,40000000,128000000,10,1,true,none,false,true,false,false,70000000,true,true,700,false,true,true,false,2,10,140,100,10,.7,.95,.4,.6,1.0,1500,.45,40,60,2,4,1152,1536,1536,2,false,true,BLOCK,965
21768,TableScan_Join,621097,40000000,128000000,10,1,true,none,false,true,false,false,70000000,true,true,700,false,true,true,false,2,10,140,100,10,.7,.95,.4,.6,1.0,1500,.45,40,60,2,4,1152,1536,1536,2,false,true,BLOCK,965
15772,TableScan_Group,20,40000000,128000000,10,1,true,none,false,true,false,false,70000000,true,true,700,false,true,true,false,2,10,140,100,10,.7,.95,.4,.6,1.0,1500,.45,40,60,2,4,1152,1536,1536,2,false,true,BLOCK,965
12750,TableScan_Select,2,40000000,128000000,1,1,true,none,false,true,false,false,70000000,true,true,700,false,true,true,false,2,10,140,100,10,.7,.95,.4,.6,1.0,1500,.45,40,60,2,4,1152,1536,1536,2,false,true,BLOCK,965
448.951,9
272429,TableScan_Join,154996355,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,600,false,false,true,false,12,6,100,50,5,.6,.70,.2,.5,.2,1800,.75,60,40,2,4,1280,1536,1408,3,true,false,BLOCK,724
32549,TableScan_Join,250025,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,600,false,false,true,false,12,6,100,50,5,.6,.70,.2,.5,.2,1800,.75,60,40,2,4,1280,1536,1408,3,true,false,BLOCK,724
25199,TableScan_Join,30,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,600,false,false,true,false,12,6,100,50,5,.6,.70,.2,.5,.2,1800,.75,60,40,2,4,1280,1536,1408,3,true,false,BLOCK,724
196147,TableScan_Join,15180000,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,600,false,false,true,false,12,6,100,50,5,.6,.70,.2,.5,.2,1800,.75,60,40,2,4,1280,1536,1408,3,true,false,BLOCK,724
34816,TableScan_Join,11394871,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,600,false,false,true,false,12,6,100,50,5,.6,.70,.2,.5,.2,1800,.75,60,40,2,4,1280,1536,1408,3,true,false,BLOCK,724
25442,TableScan_Join,3267468,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,600,false,false,true,false,12,6,100,50,5,.6,.70,.2,.5,.2,1800,.75,60,40,2,4,1280,1536,1408,3,true,false,BLOCK,724
24321,TableScan_Join,310462,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,600,false,false,true,false,12,6,100,50,5,.6,.70,.2,.5,.2,1800,.75,60,40,2,4,1280,1536,1408,3,true,false,BLOCK,724
18560,TableScan_Group,26,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,600,false,false,true,false,12,6,100,50,5,.6,.70,.2,.5,.2,1800,.75,60,40,2,4,1280,1536,1408,3,true,false,BLOCK,724
13849,TableScan_Select,2,20000000,256000000,1,2,true,ore,false,false,false,false,70000000,true,true,600,false,false,true,false,12,6,100,50,5,.6,.70,.2,.5,.2,1800,.75,60,40,2,4,1280,1536,1408,3,true,false,BLOCK,724
288.844,9
33651,TableScan_Join,30,8000000,448000000,22,2,true,inial,true,true,false,false,90000000,false,true,800,false,true,true,false,12,4,110,80,15,.8,1.00,.5,.5,.3,1700,.45,90,40,3,3,1024,1408,1408,3,false,false,BLOCK,896
75612,TableScan_Join,61986052,8000000,448000000,22,2,true,inial,true,true,false,false,90000000,false,true,800,false,true,true,false,12,4,110,80,15,.8,1.00,.5,.5,.3,1700,.45,90,40,3,3,1024,1408,1408,3,false,false,BLOCK,896
32464,TableScan_Join,100025,8000000,448000000,22,2,true,inial,true,true,false,false,90000000,false,true,800,false,true,true,false,12,4,110,80,15,.8,1.00,.5,.5,.3,1700,.45,90,40,3,3,1024,1408,1408,3,false,false,BLOCK,896
37538,TableScan_Join,6080000,8000000,448000000,22,2,true,inial,true,true,false,false,90000000,false,true,800,false,true,true,false,12,4,110,80,15,.8,1.00,.5,.5,.3,1700,.45,90,40,3,3,1024,1408,1408,3,false,false,BLOCK,896
45053,TableScan_Join,4557518,8000000,448000000,22,2,true,inial,true,true,false,false,90000000,false,true,800,false,true,true,false,12,4,110,80,15,.8,1.00,.5,.5,.3,1700,.45,90,40,3,3,1024,1408,1408,3,false,false,BLOCK,896
32052,TableScan_Join,1307014,8000000,448000000,22,2,true,inial,true,true,false,false,90000000,false,true,800,false,true,true,false,12,4,110,80,15,.8,1.00,.5,.5,.3,1700,.45,90,40,3,3,1024,1408,1408,3,false,false,BLOCK,896
32078,TableScan_Join,123891,8000000,448000000,22,2,true,inial,true,true,false,false,90000000,false,true,800,false,true,true,false,12,4,110,80,15,.8,1.00,.5,.5,.3,1700,.45,90,40,3,3,1024,1408,1408,3,false,false,BLOCK,896
23442,TableScan_Group,44,8000000,448000000,22,2,true,inial,true,true,false,false,90000000,false,true,800,false,true,true,false,12,4,110,80,15,.8,1.00,.5,.5,.3,1700,.45,90,40,3,3,1024,1408,1408,3,false,false,BLOCK,896
16844,TableScan_Select,2,8000000,448000000,1,2,true,inial,true,true,false,false,90000000,false,true,800,false,true,true,false,12,4,110,80,15,.8,1.00,.5,.5,.3,1700,.45,90,40,3,3,1024,1408,1408,3,false,false,BLOCK,896
222.513,9
11979,TableScan_None,29999795,4000000,192000000,0,2,true,inial,true,true,false,true,50000000,false,false,900,false,true,false,true,12,8,100,90,5,.6,.85,.3,.8,.3,1800,.80,90,40,2,3,1024,1024,1280,3,true,false,BLOCK,552
7469,TableScan_None,50000,4000000,192000000,0,2,true,inial,true,true,false,true,50000000,false,false,900,false,true,false,true,12,8,100,90,5,.6,.85,.3,.8,.3,1800,.80,90,40,2,3,1024,1024,1280,3,true,false,BLOCK,552
6889,TableScan_None,25,4000000,192000000,0,2,true,inial,true,true,false,true,50000000,false,false,900,false,true,false,true,12,8,100,90,5,.6,.85,.3,.8,.3,1800,.80,90,40,2,3,1024,1024,1280,3,true,false,BLOCK,552
16435,TableScan_None,2290000,4000000,192000000,0,2,true,inial,true,true,false,true,50000000,false,false,900,false,true,false,true,12,8,100,90,5,.6,.85,.3,.8,.3,1800,.80,90,40,2,3,1024,1024,1280,3,true,false,BLOCK,552
11239,TableScan_None,2277864,4000000,192000000,0,2,true,inial,true,true,false,true,50000000,false,false,900,false,true,false,true,12,8,100,90,5,.6,.85,.3,.8,.3,1800,.80,90,40,2,3,1024,1024,1280,3,true,false,BLOCK,552
7423,TableScan_Join,454139,4000000,192000000,0,2,true,inial,true,true,false,true,50000000,false,false,900,false,true,false,true,12,8,100,90,5,.6,.85,.3,.8,.3,1800,.80,90,40,2,3,1024,1024,1280,3,true,false,BLOCK,552
7170,TableScan_Group,50000,4000000,192000000,0,2,true,inial,true,true,false,true,50000000,false,false,900,false,true,false,true,12,8,100,90,5,.6,.85,.3,.8,.3,1800,.80,90,40,2,3,1024,1024,1280,3,true,false,BLOCK,552
20728,TableScan_Group,4,4000000,192000000,23,2,true,inial,true,true,false,true,50000000,false,false,900,false,true,false,true,12,8,100,90,5,.6,.85,.3,.8,.3,1800,.80,90,40,2,3,1024,1024,1280,3,true,false,BLOCK,552
16823,TableScan_Select,2,4000000,192000000,1,2,true,inial,true,true,false,true,50000000,false,false,900,false,true,false,true,12,8,100,90,5,.6,.85,.3,.8,.3,1800,.80,90,40,2,3,1024,1024,1280,3,true,false,BLOCK,552
264.735,9
30966,TableScan_Join,50025,4000000,448000000,19,3,true,inial,false,false,false,false,50000000,false,true,500,false,false,true,false,12,8,140,80,10,.8,.95,.5,.6,.8,2000,.65,30,50,4,4,1536,1664,1024,2,true,false,RECORD,725
63107,TableScan_Join,3040000,4000000,448000000,19,3,true,inial,false,false,false,false,50000000,false,true,500,false,false,true,false,12,8,140,80,10,.8,.95,.5,.6,.8,2000,.65,30,50,4,4,1536,1664,1024,2,true,false,RECORD,725
41740,TableScan_Join,30,4000000,448000000,19,3,true,inial,false,false,false,false,50000000,false,true,500,false,false,true,false,12,8,140,80,10,.8,.95,.5,.6,.8,2000,.65,30,50,4,4,1536,1664,1024,2,true,false,RECORD,725
108552,TableScan_Join,30999795,4000000,448000000,19,3,true,inial,false,false,false,false,50000000,false,true,500,false,false,true,false,12,8,140,80,10,.8,.95,.5,.6,.8,2000,.65,30,50,4,4,1536,1664,1024,2,true,false,RECORD,725
52576,TableScan_Join,2277869,4000000,448000000,19,3,true,inial,false,false,false,false,50000000,false,true,500,false,false,true,false,12,8,140,80,10,.8,.95,.5,.6,.8,2000,.65,30,50,4,4,1536,1664,1024,2,true,false,RECORD,725
30293,TableScan_Join,651238,4000000,448000000,19,3,true,inial,false,false,false,false,50000000,false,true,500,false,false,true,false,12,8,140,80,10,.8,.95,.5,.6,.8,2000,.65,30,50,4,4,1536,1664,1024,2,true,false,RECORD,725
28636,TableScan_Join,62152,4000000,448000000,19,3,true,inial,false,false,false,false,50000000,false,true,500,false,false,true,false,12,8,140,80,10,.8,.95,.5,.6,.8,2000,.65,30,50,4,4,1536,1664,1024,2,true,false,RECORD,725
22775,TableScan_Group,38,4000000,448000000,19,3,true,inial,false,false,false,false,50000000,false,true,500,false,false,true,false,12,8,140,80,10,.8,.95,.5,.6,.8,2000,.65,30,50,4,4,1536,1664,1024,2,true,false,RECORD,725
15855,TableScan_Select,2,4000000,448000000,1,3,true,inial,false,false,false,false,50000000,false,true,500,false,false,true,false,12,8,140,80,10,.8,.95,.5,.6,.8,2000,.65,30,50,4,4,1536,1664,1024,2,true,false,RECORD,725
724.858,10
31678,TableScan_Join,30,40000000,128000000,16,2,false,none,true,true,true,false,20000000,false,false,800,true,true,false,true,6,12,130,30,20,.6,.85,.5,.5,.5,1500,.25,90,60,2,4,1024,1280,2048,1,true,true,BLOCK,488
453384,TableScan_Join,310005811,40000000,128000000,16,2,false,none,true,true,true,false,20000000,false,false,800,true,true,false,true,6,12,130,30,20,.6,.85,.5,.5,.5,1500,.25,90,60,2,4,1024,1280,2048,1,true,true,BLOCK,488
91650,TableScan_Join,500025,40000000,128000000,16,2,false,none,true,true,true,false,20000000,false,false,800,true,true,false,true,6,12,130,30,20,.6,.85,.5,.5,.5,1500,.25,90,60,2,4,1024,1280,2048,1,true,true,BLOCK,488
323432,TableScan_Join,30390000,40000000,128000000,16,2,false,none,true,true,true,false,20000000,false,false,800,true,true,false,true,6,12,130,30,20,.6,.85,.5,.5,.5,1500,.25,90,60,2,4,1024,1280,2048,1,true,true,BLOCK,488
52787,TableScan_Join,22789755,40000000,128000000,16,2,false,none,true,true,true,false,20000000,false,false,800,true,true,false,true,6,12,130,30,20,.6,.85,.5,.5,.5,1500,.25,90,60,2,4,1024,1280,2048,1,true,true,BLOCK,488
42335,TableScan_Join,6551603,40000000,128000000,16,2,false,none,true,true,true,false,20000000,false,false,800,true,true,false,true,6,12,130,30,20,.6,.85,.5,.5,.5,1500,.25,90,60,2,4,1024,1280,2048,1,true,true,BLOCK,488
27746,TableScan_Join,621097,40000000,128000000,16,2,false,none,true,true,true,false,20000000,false,false,800,true,true,false,true,6,12,130,30,20,.6,.85,.5,.5,.5,1500,.25,90,60,2,4,1024,1280,2048,1,true,true,BLOCK,488
23157,TableScan_Group,121097,40000000,128000000,16,2,false,none,true,true,true,false,20000000,false,false,800,true,true,false,true,6,12,130,30,20,.6,.85,.5,.5,.5,1500,.25,90,60,2,4,1024,1280,2048,1,true,true,BLOCK,488
19544,TableScan_Group,32,40000000,128000000,16,2,false,none,true,true,true,false,20000000,false,false,800,true,true,false,true,6,12,130,30,20,.6,.85,.5,.5,.5,1500,.25,90,60,2,4,1024,1280,2048,1,true,true,BLOCK,488
12841,TableScan_Select,2,40000000,128000000,1,2,false,none,true,true,true,false,20000000,false,false,800,true,true,false,true,6,12,130,30,20,.6,.85,.5,.5,.5,1500,.25,90,60,2,4,1024,1280,2048,1,true,true,BLOCK,488
498.654,10
171814,TableScan_Join,15180000,20000000,192000000,6,4,false,ore,false,true,true,false,100000000,true,false,700,true,true,true,true,4,10,140,100,5,.6,.70,.2,.5,.4,1100,1.00,100,50,2,1,1280,1920,1792,3,true,true,BLOCK,782
367054,TableScan_Join,154996355,20000000,192000000,6,4,false,ore,false,true,true,false,100000000,true,false,700,true,true,true,true,4,10,140,100,5,.6,.70,.2,.5,.4,1100,1.00,100,50,2,1,1280,1920,1792,3,true,true,BLOCK,782
16057,TableScan_Join,250025,20000000,192000000,6,4,false,ore,false,true,true,false,100000000,true,false,700,true,true,true,true,4,10,140,100,5,.6,.70,.2,.5,.4,1100,1.00,100,50,2,1,1280,1920,1792,3,true,true,BLOCK,782
13952,TableScan_Join,30,20000000,192000000,6,4,false,ore,false,true,true,false,100000000,true,false,700,true,true,true,true,4,10,140,100,5,.6,.70,.2,.5,.4,1100,1.00,100,50,2,1,1280,1920,1792,3,true,true,BLOCK,782
61506,TableScan_Join,11394871,20000000,192000000,6,4,false,ore,false,true,true,false,100000000,true,false,700,true,true,true,true,4,10,140,100,5,.6,.70,.2,.5,.4,1100,1.00,100,50,2,1,1280,1920,1792,3,true,true,BLOCK,782
20019,TableScan_Join,3267468,20000000,192000000,6,4,false,ore,false,true,true,false,100000000,true,false,700,true,true,true,true,4,10,140,100,5,.6,.70,.2,.5,.4,1100,1.00,100,50,2,1,1280,1920,1792,3,true,true,BLOCK,782
17256,TableScan_Join,310462,20000000,192000000,6,4,false,ore,false,true,true,false,100000000,true,false,700,true,true,true,true,4,10,140,100,5,.6,.70,.2,.5,.4,1100,1.00,100,50,2,1,1280,1920,1792,3,true,true,BLOCK,782
14958,TableScan_Group,60462,20000000,192000000,6,4,false,ore,false,true,true,false,100000000,true,false,700,true,true,true,true,4,10,140,100,5,.6,.70,.2,.5,.4,1100,1.00,100,50,2,1,1280,1920,1792,3,true,true,BLOCK,782
14077,TableScan_Group,12,20000000,192000000,6,4,false,ore,false,true,true,false,100000000,true,false,700,true,true,true,true,4,10,140,100,5,.6,.70,.2,.5,.4,1100,1.00,100,50,2,1,1280,1920,1792,3,true,true,BLOCK,782
12771,TableScan_Select,2,20000000,192000000,1,4,false,ore,false,true,true,false,100000000,true,false,700,true,true,true,true,4,10,140,100,5,.6,.70,.2,.5,.4,1100,1.00,100,50,2,1,1280,1920,1792,3,true,true,BLOCK,782
608.98,10
356527,TableScan_Join,30390000,40000000,448000000,31,4,true,ore,true,false,true,true,20000000,true,false,700,true,true,false,false,10,6,100,10,20,.5,.60,.3,.8,.3,1500,.35,20,60,1,2,1920,1536,2048,2,false,true,RECORD,435
319650,TableScan_Join,310005811,40000000,448000000,31,4,true,ore,true,false,true,true,20000000,true,false,700,true,true,false,false,10,6,100,10,20,.5,.60,.3,.8,.3,1500,.35,20,60,1,2,1920,1536,2048,2,false,true,RECORD,435
7692,TableScan_None,25,40000000,448000000,0,4,true,ore,true,false,true,true,20000000,true,false,700,true,true,false,false,10,6,100,10,20,.5,.60,.3,.8,.3,1500,.35,20,60,1,2,1920,1536,2048,2,false,true,RECORD,435
8768,TableScan_None,500000,40000000,448000000,0,4,true,ore,true,false,true,true,20000000,true,false,700,true,true,false,false,10,6,100,10,20,.5,.60,.3,.8,.3,1500,.35,20,60,1,2,1920,1536,2048,2,false,true,RECORD,435
23613,TableScan_None,22789750,40000000,448000000,0,4,true,ore,true,false,true,true,20000000,true,false,700,true,true,false,false,10,6,100,10,20,.5,.60,.3,.8,.3,1500,.35,20,60,1,2,1920,1536,2048,2,false,true,RECORD,435
57114,TableScan_Join,6551603,40000000,448000000,31,4,true,ore,true,false,true,true,20000000,true,false,700,true,true,false,false,10,6,100,10,20,.5,.60,.3,.8,.3,1500,.35,20,60,1,2,1920,1536,2048,2,false,true,RECORD,435
8602,TableScan_Group,500000,40000000,448000000,0,4,true,ore,true,false,true,true,20000000,true,false,700,true,true,false,false,10,6,100,10,20,.5,.60,.3,.8,.3,1500,.35,20,60,1,2,1920,1536,2048,2,false,true,RECORD,435
23028,TableScan_Group,4,40000000,448000000,31,4,true,ore,true,false,true,true,20000000,true,false,700,true,true,false,false,10,6,100,10,20,.5,.60,.3,.8,.3,1500,.35,20,60,1,2,1920,1536,2048,2,false,true,RECORD,435
28941,TableScan_Group,4,40000000,448000000,31,4,true,ore,true,false,true,true,20000000,true,false,700,true,true,false,false,10,6,100,10,20,.5,.60,.3,.8,.3,1500,.35,20,60,1,2,1920,1536,2048,2,false,true,RECORD,435
18456,TableScan_Select,2,40000000,448000000,1,4,true,ore,true,false,true,true,20000000,true,false,700,true,true,false,false,10,6,100,10,20,.5,.60,.3,.8,.3,1500,.35,20,60,1,2,1920,1536,2048,2,false,true,RECORD,435
477.004,10
78818,TableScan_Join,15180000,20000000,256000000,30,3,false,inial,false,false,true,false,20000000,false,false,700,true,true,true,true,6,12,110,70,10,.6,.90,.3,.9,.8,1100,.95,80,60,2,2,1920,1536,1152,4,false,false,BLOCK,632
35228,TableScan_Join,250025,20000000,256000000,30,3,false,inial,false,false,true,false,20000000,false,false,700,true,true,true,true,6,12,110,70,10,.6,.90,.3,.9,.8,1100,.95,80,60,2,2,1920,1536,1152,4,false,false,BLOCK,632
38224,TableScan_Join,30,20000000,256000000,30,3,false,inial,false,false,true,false,20000000,false,false,700,true,true,true,true,6,12,110,70,10,.6,.90,.3,.9,.8,1100,.95,80,60,2,2,1920,1536,1152,4,false,false,BLOCK,632
169981,TableScan_Join,154996355,20000000,256000000,30,3,false,inial,false,false,true,false,20000000,false,false,700,true,true,true,true,6,12,110,70,10,.6,.90,.3,.9,.8,1100,.95,80,60,2,2,1920,1536,1152,4,false,false,BLOCK,632
54887,TableScan_Join,11394871,20000000,256000000,30,3,false,inial,false,false,true,false,20000000,false,false,700,true,true,true,true,6,12,110,70,10,.6,.90,.3,.9,.8,1100,.95,80,60,2,2,1920,1536,1152,4,false,false,BLOCK,632
48693,TableScan_Join,3267468,20000000,256000000,30,3,false,inial,false,false,true,false,20000000,false,false,700,true,true,true,true,6,12,110,70,10,.6,.90,.3,.9,.8,1100,.95,80,60,2,2,1920,1536,1152,4,false,false,BLOCK,632
46656,TableScan_Join,310462,20000000,256000000,30,3,false,inial,false,false,true,false,20000000,false,false,700,true,true,true,true,6,12,110,70,10,.6,.90,.3,.9,.8,1100,.95,80,60,2,2,1920,1536,1152,4,false,false,BLOCK,632
33586,TableScan_Group,60462,20000000,256000000,30,3,false,inial,false,false,true,false,20000000,false,false,700,true,true,true,true,6,12,110,70,10,.6,.90,.3,.9,.8,1100,.95,80,60,2,2,1920,1536,1152,4,false,false,BLOCK,632
32959,TableScan_Group,60,20000000,256000000,30,3,false,inial,false,false,true,false,20000000,false,false,700,true,true,true,true,6,12,110,70,10,.6,.90,.3,.9,.8,1100,.95,80,60,2,2,1920,1536,1152,4,false,false,BLOCK,632
21831,TableScan_Select,2,20000000,256000000,1,3,false,inial,false,false,true,false,20000000,false,false,700,true,true,true,true,6,12,110,70,10,.6,.90,.3,.9,.8,1100,.95,80,60,2,2,1920,1536,1152,4,false,false,BLOCK,632
384.796,9
144816,TableScan_Join,15180000,20000000,320000000,19,2,true,none,true,false,false,false,50000000,false,true,500,true,false,false,true,8,2,140,20,10,.5,.70,.3,.8,.9,1300,.10,10,60,3,2,1536,1792,1920,2,false,true,BLOCK,381
28069,TableScan_Join,30,20000000,320000000,19,2,true,none,true,false,false,false,50000000,false,true,500,true,false,false,true,8,2,140,20,10,.5,.70,.3,.8,.9,1300,.10,10,60,3,2,1536,1792,1920,2,false,true,BLOCK,381
20567,TableScan_Join,250025,20000000,320000000,19,2,true,none,true,false,false,false,50000000,false,true,500,true,false,false,true,8,2,140,20,10,.5,.70,.3,.8,.9,1300,.10,10,60,3,2,1536,1792,1920,2,false,true,BLOCK,381
142795,TableScan_Join,154996355,20000000,320000000,19,2,true,none,true,false,false,false,50000000,false,true,500,true,false,false,true,8,2,140,20,10,.5,.70,.3,.8,.9,1300,.10,10,60,3,2,1536,1792,1920,2,false,true,BLOCK,381
