q,d,d,d,q,d,q,d,d,d,d,d,d,q,q,q,q,q,d,d,d,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,d,d,d,q,q,q,q,d
73736,TableScan_Join,62276052,8000000,320000000,24,4,true,ore,false,true,true,false,90000000,false,false,900,false,true,false,true,12,10,120,10,15,.6,1.00,.3,.9,.5,1300,.55,90,50,1,3,1280,1920,1152,4,false,true,BLOCK,417
44673,TableScan_Join,100005,8000000,320000000,24,4,true,ore,false,true,true,false,90000000,false,false,900,false,true,false,true,12,10,120,10,15,.6,1.00,.3,.9,.5,1300,.55,90,50,1,3,1280,1920,1152,4,false,true,BLOCK,417
40100,TableScan_Join,9127864,8000000,320000000,24,4,true,ore,false,true,true,false,90000000,false,false,900,false,true,false,true,12,10,120,10,15,.6,1.00,.3,.9,.5,1300,.55,90,50,1,3,1280,1920,1152,4,false,true,BLOCK,417
31696,TableScan_Join,3307285,8000000,320000000,24,4,true,ore,false,true,true,false,90000000,false,false,900,false,true,false,true,12,10,120,10,15,.6,1.00,.3,.9,.5,1300,.55,90,50,1,3,1280,1920,1152,4,false,true,BLOCK,417
25418,TableScan_Group,80,8000000,320000000,24,4,true,ore,false,true,true,false,90000000,false,false,900,false,true,false,true,12,10,120,10,15,.6,1.00,.3,.9,.5,1300,.55,90,50,1,3,1280,1920,1152,4,false,true,BLOCK,417
24949,TableScan_Group,57,8000000,320000000,24,4,true,ore,false,true,true,false,90000000,false,false,900,false,true,false,true,12,10,120,10,15,.6,1.00,.3,.9,.5,1300,.55,90,50,1,3,1280,1920,1152,4,false,true,BLOCK,417
17828,TableScan_Select,5,8000000,320000000,1,4,true,ore,false,true,true,false,90000000,false,false,900,false,true,false,true,12,10,120,10,15,.6,1.00,.3,.9,.5,1300,.55,90,50,1,3,1280,1920,1152,4,false,true,BLOCK,417
243.437,7
7273,TableScan_None,25,4000000,192000000,0,4,false,none,true,true,true,true,70000000,false,true,600,false,true,false,true,6,6,110,60,10,.5,.55,.2,.5,1.0,1400,1.00,70,40,2,1,1280,1024,1664,2,false,true,BLOCK,717
11665,TableScan_None,1150000,4000000,192000000,0,4,false,none,true,true,true,true,70000000,false,true,600,false,true,false,true,6,6,110,60,10,.5,.55,.2,.5,1.0,1400,1.00,70,40,2,1,1280,1024,1664,2,false,true,BLOCK,717
56445,TableScan_None,29999795,4000000,192000000,0,4,false,none,true,true,true,true,70000000,false,true,600,false,true,false,true,6,6,110,60,10,.5,.55,.2,.5,1.0,1400,1.00,70,40,2,1,1280,1024,1664,2,false,true,BLOCK,717
10622,TableScan_Group,4558609,4000000,192000000,0,4,false,none,true,true,true,true,70000000,false,true,600,false,true,false,true,6,6,110,60,10,.5,.55,.2,.5,1.0,1400,1.00,70,40,2,1,1280,1024,1664,2,false,true,BLOCK,717
18336,TableScan_Group,36040,4000000,192000000,13,4,false,none,true,true,true,true,70000000,false,true,600,false,true,false,true,6,6,110,60,10,.5,.55,.2,.5,1.0,1400,1.00,70,40,2,1,1280,1024,1664,2,false,true,BLOCK,717
18116,TableScan_Group,65,4000000,192000000,13,4,false,none,true,true,true,true,70000000,false,true,600,false,true,false,true,6,6,110,60,10,.5,.55,.2,.5,1.0,1400,1.00,70,40,2,1,1280,1024,1664,2,false,true,BLOCK,717
13752,TableScan_Select,5,4000000,192000000,1,4,false,none,true,true,true,true,70000000,false,true,600,false,true,false,true,6,6,110,60,10,.5,.55,.2,.5,1.0,1400,1.00,70,40,2,1,1280,1024,1664,2,false,true,BLOCK,717
196.557,5
64867,TableScan_Join,62276052,8000000,384000000,16,3,false,inial,false,false,false,true,50000000,false,false,900,false,false,true,true,8,2,120,60,5,.9,.55,.4,.5,.3,700,.30,10,60,3,2,1536,1664,1152,1,false,true,BLOCK,666
13288,TableScan_None,9108027,8000000,384000000,0,3,false,inial,false,false,false,true,50000000,false,false,900,false,false,true,true,8,2,120,60,5,.9,.55,.4,.5,.3,700,.30,10,60,3,2,1536,1664,1152,1,false,true,BLOCK,666
21928,TableScan_Join,3307285,8000000,384000000,16,3,false,inial,false,false,false,true,50000000,false,false,900,false,false,true,true,8,2,120,60,5,.9,.55,.4,.5,.3,700,.30,10,60,3,2,1536,1664,1152,1,false,true,BLOCK,666
20996,TableScan_Group,72433,8000000,384000000,16,3,false,inial,false,false,false,true,50000000,false,false,900,false,false,true,true,8,2,120,60,5,.9,.55,.4,.5,.3,700,.30,10,60,3,2,1536,1664,1152,1,false,true,BLOCK,666
13813,TableScan_Select,5,8000000,384000000,1,3,false,inial,false,false,false,true,50000000,false,false,900,false,false,true,true,8,2,120,60,5,.9,.55,.4,.5,.3,700,.30,10,60,3,2,1536,1664,1152,1,false,true,BLOCK,666
480.763,5
321497,TableScan_Join,155736355,20000000,320000000,6,2,true,none,true,true,false,true,80000000,true,true,600,false,true,true,false,6,2,120,80,15,.5,1.00,.3,.5,.4,700,.35,50,50,1,2,1536,1664,1536,1,true,false,RECORD,654
31943,TableScan_None,22754762,20000000,320000000,0,2,true,none,true,true,false,true,80000000,true,true,600,false,true,true,false,6,2,120,80,15,.5,1.00,.3,.5,.4,700,.35,50,50,1,2,1536,1664,1536,1,true,false,RECORD,654
44458,TableScan_Join,8276605,20000000,320000000,6,2,true,none,true,true,false,true,80000000,true,true,600,false,true,true,false,6,2,120,80,15,.5,1.00,.3,.5,.4,700,.35,50,50,1,2,1536,1664,1536,1,true,false,RECORD,654
14654,TableScan_Group,20,20000000,320000000,6,2,true,none,true,true,false,true,80000000,true,true,600,false,true,true,false,6,2,120,80,15,.5,1.00,.3,.5,.4,700,.35,50,50,1,2,1536,1664,1536,1,true,false,RECORD,654
11800,TableScan_Select,5,20000000,320000000,1,2,true,none,true,true,false,true,80000000,true,true,600,false,true,true,false,6,2,120,80,15,.5,1.00,.3,.5,.4,700,.35,50,50,1,2,1536,1664,1536,1,true,false,RECORD,654
489.968,7
47861,TableScan_Join,30,40000000,512000000,19,2,true,ore,false,true,false,false,40000000,false,true,600,true,true,false,true,2,2,100,60,5,.5,.80,.3,.8,.9,600,.35,10,40,2,2,1408,1920,1152,3,false,false,BLOCK,574
47820,TableScan_Join,18950000,40000000,512000000,19,2,true,ore,false,true,false,false,40000000,false,true,600,true,true,false,true,2,2,100,60,5,.5,.80,.3,.8,.9,600,.35,10,40,2,2,1408,1920,1152,3,false,false,BLOCK,574
293807,TableScan_Join,311379090,40000000,512000000,19,2,true,ore,false,true,false,false,40000000,false,true,600,true,true,false,true,2,2,100,60,5,.5,.80,.3,.8,.9,600,.35,10,40,2,2,1408,1920,1152,3,false,false,BLOCK,574
266926,TableScan_Join,500005,40000000,512000000,19,2,true,ore,false,true,false,false,40000000,false,true,600,true,true,false,true,2,2,100,60,5,.5,.80,.3,.8,.9,600,.35,10,40,2,2,1408,1920,1152,3,false,false,BLOCK,574
59460,TableScan_Join,45595917,40000000,512000000,19,2,true,ore,false,true,false,false,40000000,false,true,600,true,true,false,true,2,2,100,60,5,.5,.80,.3,.8,.9,600,.35,10,40,2,2,1408,1920,1152,3,false,false,BLOCK,574
21890,TableScan_Group,95,40000000,512000000,19,2,true,ore,false,true,false,false,40000000,false,true,600,true,true,false,true,2,2,100,60,5,.5,.80,.3,.8,.9,600,.35,10,40,2,2,1408,1920,1152,3,false,false,BLOCK,574
15003,TableScan_Select,5,40000000,512000000,1,2,true,ore,false,true,false,false,40000000,false,true,600,true,true,false,true,2,2,100,60,5,.5,.80,.3,.8,.9,600,.35,10,40,2,2,1408,1920,1152,3,false,false,BLOCK,574
606.348,5
66069,TableScan_Join,18950000,40000000,192000000,15,4,true,ore,false,false,false,true,100000000,false,false,700,true,true,true,false,6,6,120,60,20,.9,.80,.2,.7,.3,800,.95,60,60,2,2,1024,1664,1664,4,true,false,BLOCK,459
430031,TableScan_Join,311379090,40000000,192000000,15,4,true,ore,false,false,false,true,100000000,false,false,700,true,true,true,false,6,6,120,60,20,.9,.80,.2,.7,.3,800,.95,60,60,2,2,1024,1664,1664,4,true,false,BLOCK,459
17346,TableScan_Group,45496351,40000000,192000000,0,4,true,ore,false,false,false,true,100000000,false,false,700,true,true,true,false,6,6,120,60,20,.9,.80,.2,.7,.3,800,.95,60,60,2,2,1024,1664,1664,4,true,false,BLOCK,459
19188,TableScan_Group,75,40000000,192000000,15,4,true,ore,false,false,false,true,100000000,false,false,700,true,true,true,false,6,6,120,60,20,.9,.80,.2,.7,.3,800,.95,60,60,2,2,1024,1664,1664,4,true,false,BLOCK,459
14916,TableScan_Select,5,40000000,192000000,1,4,true,ore,false,false,false,true,100000000,false,false,700,true,true,true,false,6,6,120,60,20,.9,.80,.2,.7,.3,800,.95,60,60,2,2,1024,1664,1664,4,true,false,BLOCK,459
215.082,5
21482,TableScan_Join,1900000,4000000,448000000,8,4,true,inial,false,true,false,true,30000000,true,false,800,false,false,true,false,2,10,130,40,5,.7,.85,.5,.5,.1,1800,1.00,80,50,3,3,1920,1024,1664,3,false,false,BLOCK,759
80542,TableScan_None,29999795,4000000,448000000,0,4,true,inial,false,true,false,true,30000000,true,false,800,false,false,true,false,2,10,130,40,5,.7,.85,.5,.5,.1,1800,1.00,80,50,3,3,1920,1024,1664,3,false,false,BLOCK,759
10382,TableScan_Group,4558609,4000000,448000000,0,4,true,inial,false,true,false,true,30000000,true,false,800,false,false,true,false,2,10,130,40,5,.7,.85,.5,.5,.1,1800,1.00,80,50,3,3,1920,1024,1664,3,false,false,BLOCK,759
13735,TableScan_Group,25,4000000,448000000,8,4,true,inial,false,true,false,true,30000000,true,false,800,false,false,true,false,2,10,130,40,5,.7,.85,.5,.5,.1,1800,1.00,80,50,3,3,1920,1024,1664,3,false,false,BLOCK,759
12730,TableScan_Select,5,4000000,448000000,1,4,true,inial,false,true,false,true,30000000,true,false,800,false,false,true,false,2,10,130,40,5,.7,.85,.5,.5,.1,1800,1.00,80,50,3,3,1920,1024,1664,3,false,false,BLOCK,759
255.888,8
20351,TableScan_Join,30,4000000,448000000,20,1,false,none,true,true,true,false,20000000,false,false,700,true,false,true,true,2,10,130,10,5,1.0,.50,.3,.5,.6,1900,1.00,50,50,1,1,1536,1408,1792,4,false,true,RECORD,352
29675,TableScan_Join,1900000,4000000,448000000,20,1,false,none,true,true,true,false,20000000,false,false,700,true,false,true,true,2,10,130,10,5,1.0,.50,.3,.5,.6,1900,1.00,50,50,1,1,1536,1408,1792,4,false,true,RECORD,352
25752,TableScan_Join,50005,4000000,448000000,20,1,false,none,true,true,true,false,20000000,false,false,700,true,false,true,true,2,10,130,10,5,1.0,.50,.3,.5,.6,1900,1.00,50,50,1,1,1536,1408,1792,4,false,true,RECORD,352
66462,TableScan_Join,31138688,4000000,448000000,20,1,false,none,true,true,true,false,20000000,false,false,700,true,false,true,true,2,10,130,10,5,1.0,.50,.3,.5,.6,1900,1.00,50,50,1,1,1536,1408,1792,4,false,true,RECORD,352
36490,TableScan_Join,4568516,4000000,448000000,20,1,false,none,true,true,true,false,20000000,false,false,700,true,false,true,true,2,10,130,10,5,1.0,.50,.3,.5,.6,1900,1.00,50,50,1,1,1536,1408,1792,4,false,true,RECORD,352
24948,TableScan_Group,36040,4000000,448000000,20,1,false,none,true,true,true,false,20000000,false,false,700,true,false,true,true,2,10,130,10,5,1.0,.50,.3,.5,.6,1900,1.00,50,50,1,1,1536,1408,1792,4,false,true,RECORD,352
22875,TableScan_Group,100,4000000,448000000,20,1,false,none,true,true,true,false,20000000,false,false,700,true,false,true,true,2,10,130,10,5,1.0,.50,.3,.5,.6,1900,1.00,50,50,1,1,1536,1408,1792,4,false,true,RECORD,352
15602,TableScan_Select,5,4000000,448000000,1,1,false,none,true,true,true,false,20000000,false,false,700,true,false,true,true,2,10,130,10,5,1.0,.50,.3,.5,.6,1900,1.00,50,50,1,1,1536,1408,1792,4,false,true,RECORD,352
427.999,7
67729,TableScan_Join,30,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,900,false,true,true,true,2,12,130,50,20,.8,.55,.5,.8,.7,1500,.55,70,40,4,2,1024,1920,1152,4,true,true,BLOCK,763
264112,TableScan_Join,155736355,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,900,false,true,true,true,2,12,130,50,20,.8,.55,.5,.8,.7,1500,.55,70,40,4,2,1024,1920,1152,4,true,true,BLOCK,763
123257,TableScan_Join,250005,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,900,false,true,true,true,2,12,130,50,20,.8,.55,.5,.8,.7,1500,.55,70,40,4,2,1024,1920,1152,4,true,true,BLOCK,763
42997,TableScan_Join,22804494,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,900,false,true,true,true,2,12,130,50,20,.8,.55,.5,.8,.7,1500,.55,70,40,4,2,1024,1920,1152,4,true,true,BLOCK,763
45239,TableScan_Join,8276605,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,900,false,true,true,true,2,12,130,50,20,.8,.55,.5,.8,.7,1500,.55,70,40,4,2,1024,1920,1152,4,true,true,BLOCK,763
18059,TableScan_Group,65,20000000,256000000,13,2,true,ore,false,false,false,false,70000000,true,true,900,false,true,true,true,2,12,130,50,20,.8,.55,.5,.8,.7,1500,.55,70,40,4,2,1024,1920,1152,4,true,true,BLOCK,763
13882,TableScan_Select,5,20000000,256000000,1,2,true,ore,false,false,false,false,70000000,true,true,900,false,true,true,true,2,12,130,50,20,.8,.55,.5,.8,.7,1500,.55,70,40,4,2,1024,1920,1152,4,true,true,BLOCK,763
282.051,8
33764,TableScan_Join,30,4000000,320000000,27,4,false,ore,false,true,true,false,80000000,false,true,600,false,false,true,true,4,8,140,90,10,.5,.60,.3,.5,.7,1500,.75,20,50,1,1,1664,1408,1536,3,false,false,BLOCK,417
33191,TableScan_Join,1900000,4000000,320000000,27,4,false,ore,false,true,true,false,80000000,false,true,600,false,false,true,true,4,8,140,90,10,.5,.60,.3,.5,.7,1500,.75,20,50,1,1,1664,1408,1536,3,false,false,BLOCK,417
58331,TableScan_Join,31138688,4000000,320000000,27,4,false,ore,false,true,true,false,80000000,false,true,600,false,false,true,true,4,8,140,90,10,.5,.60,.3,.5,.7,1500,.75,20,50,1,1,1664,1408,1536,3,false,false,BLOCK,417
73625,TableScan_Join,50005,4000000,320000000,27,4,false,ore,false,true,true,false,80000000,false,true,600,false,false,true,true,4,8,140,90,10,.5,.60,.3,.5,.7,1500,.75,20,50,1,1,1664,1408,1536,3,false,false,BLOCK,417
42184,TableScan_Join,4568516,4000000,320000000,27,4,false,ore,false,true,true,false,80000000,false,true,600,false,false,true,true,4,8,140,90,10,.5,.60,.3,.5,.7,1500,.75,20,50,1,1,1664,1408,1536,3,false,false,BLOCK,417
29401,TableScan_Group,36040,4000000,320000000,27,4,false,ore,false,true,true,false,80000000,false,true,600,false,false,true,true,4,8,140,90,10,.5,.60,.3,.5,.7,1500,.75,20,50,1,1,1664,1408,1536,3,false,false,BLOCK,417
27258,TableScan_Group,135,4000000,320000000,27,4,false,ore,false,true,true,false,80000000,false,true,600,false,false,true,true,4,8,140,90,10,.5,.60,.3,.5,.7,1500,.75,20,50,1,1,1664,1408,1536,3,false,false,BLOCK,417
18838,TableScan_Select,5,4000000,320000000,1,4,false,ore,false,true,true,false,80000000,false,true,600,false,false,true,true,4,8,140,90,10,.5,.60,.3,.5,.7,1500,.75,20,50,1,1,1664,1408,1536,3,false,false,BLOCK,417
290.239,8
30048,TableScan_Join,1900000,4000000,256000000,21,1,false,ore,true,false,true,false,30000000,true,false,800,false,true,true,false,12,6,110,40,10,.8,.95,.4,.7,.4,1000,.55,50,50,2,1,1536,2048,2048,2,true,false,BLOCK,489
29798,TableScan_Join,30,4000000,256000000,21,1,false,ore,true,false,true,false,30000000,true,false,800,false,true,true,false,12,6,110,40,10,.8,.95,.4,.7,.4,1000,.55,50,50,2,1,1536,2048,2048,2,true,false,BLOCK,489
38569,TableScan_Join,50005,4000000,256000000,21,1,false,ore,true,false,true,false,30000000,true,false,800,false,true,true,false,12,6,110,40,10,.8,.95,.4,.7,.4,1000,.55,50,50,2,1,1536,2048,2048,2,true,false,BLOCK,489
103235,TableScan_Join,31138688,4000000,256000000,21,1,false,ore,true,false,true,false,30000000,true,false,800,false,true,true,false,12,6,110,40,10,.8,.95,.4,.7,.4,1000,.55,50,50,2,1,1536,2048,2048,2,true,false,BLOCK,489
35687,TableScan_Join,4568516,4000000,256000000,21,1,false,ore,true,false,true,false,30000000,true,false,800,false,true,true,false,12,6,110,40,10,.8,.95,.4,.7,.4,1000,.55,50,50,2,1,1536,2048,2048,2,true,false,BLOCK,489
24976,TableScan_Group,36040,4000000,256000000,21,1,false,ore,true,false,true,false,30000000,true,false,800,false,true,true,false,12,6,110,40,10,.8,.95,.4,.7,.4,1000,.55,50,50,2,1,1536,2048,2048,2,true,false,BLOCK,489
22597,TableScan_Group,105,4000000,256000000,21,1,false,ore,true,false,true,false,30000000,true,false,800,false,true,true,false,12,6,110,40,10,.8,.95,.4,.7,.4,1000,.55,50,50,2,1,1536,2048,2048,2,true,false,BLOCK,489
15961,TableScan_Select,5,4000000,256000000,1,1,false,ore,true,false,true,false,30000000,true,false,800,false,true,true,false,12,6,110,40,10,.8,.95,.4,.7,.4,1000,.55,50,50,2,1,1536,2048,2048,2,true,false,BLOCK,489
346.115,7
193162,TableScan_Join,155736355,20000000,192000000,6,1,true,ore,true,false,false,true,60000000,true,true,600,false,true,false,false,8,6,110,50,20,.9,.65,.3,.8,.7,1000,.40,90,40,1,3,1280,1792,1024,2,false,false,RECORD,829
34364,TableScan_None,25,20000000,192000000,0,1,true,ore,true,false,false,true,60000000,true,true,600,false,true,false,false,8,6,110,50,20,.9,.65,.3,.8,.7,1000,.40,90,40,1,3,1280,1792,1024,2,false,false,RECORD,829
12722,TableScan_None,250000,20000000,192000000,0,1,true,ore,true,false,false,true,60000000,true,true,600,false,true,false,false,8,6,110,50,20,.9,.65,.3,.8,.7,1000,.40,90,40,1,3,1280,1792,1024,2,false,false,RECORD,829
31829,TableScan_None,22754762,20000000,192000000,0,1,true,ore,true,false,false,true,60000000,true,true,600,false,true,false,false,8,6,110,50,20,.9,.65,.3,.8,.7,1000,.40,90,40,1,3,1280,1792,1024,2,false,false,RECORD,829
34303,TableScan_Join,8276605,20000000,192000000,6,1,true,ore,true,false,false,true,60000000,true,true,600,false,true,false,false,8,6,110,50,20,.9,.65,.3,.8,.7,1000,.40,90,40,1,3,1280,1792,1024,2,false,false,RECORD,829
13846,TableScan_Group,20,20000000,192000000,6,1,true,ore,true,false,false,true,60000000,true,true,600,false,true,false,false,8,6,110,50,20,.9,.65,.3,.8,.7,1000,.40,90,40,1,3,1280,1792,1024,2,false,false,RECORD,829
11863,TableScan_Select,5,20000000,192000000,1,1,true,ore,true,false,false,true,60000000,true,true,600,false,true,false,false,8,6,110,50,20,.9,.65,.3,.8,.7,1000,.40,90,40,1,3,1280,1792,1024,2,false,false,RECORD,829
172.75,4
20933,TableScan_Join,1900000,4000000,448000000,1,3,true,ore,true,true,true,true,30000000,false,false,600,true,true,true,true,12,6,120,30,5,.6,.55,.5,.5,.7,1200,.15,40,50,2,1,1792,2048,1664,4,true,false,BLOCK,210
56811,TableScan_None,29999795,4000000,448000000,0,3,true,ore,true,true,true,true,30000000,false,false,600,true,true,true,true,12,6,120,30,5,.6,.55,.5,.5,.7,1200,.15,40,50,2,1,1792,2048,1664,4,true,false,BLOCK,210
10256,TableScan_Group,4558609,4000000,448000000,0,3,true,ore,true,true,true,true,30000000,false,false,600,true,true,true,true,12,6,120,30,5,.6,.55,.5,.5,.7,1200,.15,40,50,2,1,1792,2048,1664,4,true,false,BLOCK,210
12781,TableScan_Group,25,4000000,448000000,1,3,true,ore,true,true,true,true,30000000,false,false,600,true,true,true,true,12,6,120,30,5,.6,.55,.5,.5,.7,1200,.15,40,50,2,1,1792,2048,1664,4,true,false,BLOCK,210
364.245,7
135773,TableScan_Join,155736355,20000000,128000000,28,3,true,inial,true,true,false,false,60000000,false,true,600,false,false,true,true,10,10,120,90,10,.8,.85,.5,.6,.3,900,1.00,60,60,1,2,1408,1408,1792,1,false,true,BLOCK,571
83950,TableScan_Join,30,20000000,128000000,28,3,true,inial,true,true,false,false,60000000,false,true,600,false,false,true,true,10,10,120,90,10,.8,.85,.5,.6,.3,900,1.00,60,60,1,2,1408,1408,1792,1,false,true,BLOCK,571
35566,TableScan_Join,250005,20000000,128000000,28,3,true,inial,true,true,false,false,60000000,false,true,600,false,false,true,true,10,10,120,90,10,.8,.85,.5,.6,.3,900,1.00,60,60,1,2,1408,1408,1792,1,false,true,BLOCK,571
57028,TableScan_Join,22804494,20000000,128000000,28,3,true,inial,true,true,false,false,60000000,false,true,600,false,false,true,true,10,10,120,90,10,.8,.85,.5,.6,.3,900,1.00,60,60,1,2,1408,1408,1792,1,false,true,BLOCK,571
49012,TableScan_Join,8276605,20000000,128000000,28,3,true,inial,true,true,false,false,60000000,false,true,600,false,false,true,true,10,10,120,90,10,.8,.85,.5,.6,.3,900,1.00,60,60,1,2,1408,1408,1792,1,false,true,BLOCK,571
30096,TableScan_Group,140,20000000,128000000,28,3,true,inial,true,true,false,false,60000000,false,true,600,false,false,true,true,10,10,120,90,10,.8,.85,.5,.6,.3,900,1.00,60,60,1,2,1408,1408,1792,1,false,true,BLOCK,571
21736,TableScan_Select,5,20000000,128000000,1,3,true,inial,true,true,false,false,60000000,false,true,600,false,false,true,true,10,10,120,90,10,.8,.85,.5,.6,.3,900,1.00,60,60,1,2,1408,1408,1792,1,false,true,BLOCK,571
529.763,5
43436,TableScan_Join,18950000,40000000,512000000,10,1,true,none,false,true,false,true,80000000,true,true,1000,false,true,true,false,12,8,140,70,10,.9,.95,.3,.6,.9,1900,.95,10,40,4,4,2048,1408,1408,4,false,false,BLOCK,525
277251,TableScan_Join,311379090,40000000,512000000,10,1,true,none,false,true,false,true,80000000,true,true,1000,false,true,true,false,12,8,140,70,10,.9,.95,.3,.6,.9,1900,.95,10,40,4,4,2048,1408,1408,4,false,false,BLOCK,525
25741,TableScan_Group,45496351,40000000,512000000,0,1,true,none,false,true,false,true,80000000,true,true,1000,false,true,true,false,12,8,140,70,10,.9,.95,.3,.6,.9,1900,.95,10,40,4,4,2048,1408,1408,4,false,false,BLOCK,525
16975,TableScan_Group,50,40000000,512000000,10,1,true,none,false,true,false,true,80000000,true,true,1000,false,true,true,false,12,8,140,70,10,.9,.95,.3,.6,.9,1900,.95,10,40,4,4,2048,1408,1408,4,false,false,BLOCK,525
13794,TableScan_Select,5,40000000,512000000,1,1,true,none,false,true,false,true,80000000,true,true,1000,false,true,true,false,12,8,140,70,10,.9,.95,.3,.6,.9,1900,.95,10,40,4,4,2048,1408,1408,4,false,false,BLOCK,525
291.174,4
20415,TableScan_None,1150000,4000000,320000000,0,4,false,ore,false,false,true,true,70000000,false,true,600,true,false,true,false,4,12,130,20,5,.8,.85,.5,.9,0,1200,.05,100,40,1,2,2048,1024,1792,1,false,true,RECORD,317
150572,TableScan_None,29999795,4000000,320000000,0,4,false,ore,false,false,true,true,70000000,false,true,600,true,false,true,false,4,12,130,20,5,.8,.85,.5,.9,0,1200,.05,100,40,1,2,2048,1024,1792,1,false,true,RECORD,317
13532,TableScan_Group,4558609,4000000,320000000,0,4,false,ore,false,false,true,true,70000000,false,true,600,true,false,true,false,4,12,130,20,5,.8,.85,.5,.9,0,1200,.05,100,40,1,2,2048,1024,1792,1,false,true,RECORD,317
13235,TableScan_Group,36040,4000000,320000000,1,4,false,ore,false,false,true,true,70000000,false,true,600,true,false,true,false,4,12,130,20,5,.8,.85,.5,.9,0,1200,.05,100,40,1,2,2048,1024,1792,1,false,true,RECORD,317
286.291,6
28521,TableScan_Join,1900000,4000000,128000000,26,1,true,none,false,false,true,true,40000000,true,true,700,true,false,true,false,10,2,140,20,10,.7,.75,.3,.6,0,1300,.75,40,50,4,3,1152,1280,1152,1,false,true,RECORD,688
90456,TableScan_None,29999795,4000000,128000000,0,1,true,none,false,false,true,true,40000000,true,true,700,true,false,true,false,10,2,140,20,10,.7,.75,.3,.6,0,1300,.75,40,50,4,3,1152,1280,1152,1,false,true,RECORD,688
13346,TableScan_Group,4558609,4000000,128000000,0,1,true,none,false,false,true,true,40000000,true,true,700,true,false,true,false,10,2,140,20,10,.7,.75,.3,.6,0,1300,.75,40,50,4,3,1152,1280,1152,1,false,true,RECORD,688
21506,TableScan_Group,25,4000000,128000000,26,1,true,none,false,false,true,true,40000000,true,true,700,true,false,true,false,10,2,140,20,10,.7,.75,.3,.6,0,1300,.75,40,50,4,3,1152,1280,1152,1,false,true,RECORD,688
26009,TableScan_Group,21,4000000,128000000,26,1,true,none,false,false,true,true,40000000,true,true,700,true,false,true,false,10,2,140,20,10,.7,.75,.3,.6,0,1300,.75,40,50,4,3,1152,1280,1152,1,false,true,RECORD,688
17841,TableScan_Select,5,4000000,128000000,1,1,true,none,false,false,true,true,40000000,true,true,700,true,false,true,false,10,2,140,20,10,.7,.75,.3,.6,0,1300,.75,40,50,4,3,1152,1280,1152,1,false,true,RECORD,688
167.869,7
16256,TableScan_Join,30,4000000,256000000,6,1,true,none,false,false,false,false,100000000,true,true,900,true,false,false,false,6,12,110,40,20,1.0,.60,.3,.8,.5,2000,.35,70,50,2,1,1664,1280,1408,2,false,false,BLOCK,458
19918,TableScan_Join,1900000,4000000,256000000,6,1,true,none,false,false,false,false,100000000,true,true,900,true,false,false,false,6,12,110,40,20,1.0,.60,.3,.8,.5,2000,.35,70,50,2,1,1664,1280,1408,2,false,false,BLOCK,458
17104,TableScan_Join,50005,4000000,256000000,6,1,true,none,false,false,false,false,100000000,true,true,900,true,false,false,false,6,12,110,40,20,1.0,.60,.3,.8,.5,2000,.35,70,50,2,1,1664,1280,1408,2,false,false,BLOCK,458
50691,TableScan_Join,31138688,4000000,256000000,6,1,true,none,false,false,false,false,100000000,true,true,900,true,false,false,false,6,12,110,40,20,1.0,.60,.3,.8,.5,2000,.35,70,50,2,1,1664,1280,1408,2,false,false,BLOCK,458
19163,TableScan_Join,4568516,4000000,256000000,6,1,true,none,false,false,false,false,100000000,true,true,900,true,false,false,false,6,12,110,40,20,1.0,.60,.3,.8,.5,2000,.35,70,50,2,1,1664,1280,1408,2,false,false,BLOCK,458
14707,TableScan_Group,30,4000000,256000000,6,1,true,none,false,false,false,false,100000000,true,true,900,true,false,false,false,6,12,110,40,20,1.0,.60,.3,.8,.5,2000,.35,70,50,2,1,1664,1280,1408,2,false,false,BLOCK,458
12630,TableScan_Select,5,4000000,256000000,1,1,true,none,false,false,false,false,100000000,true,true,900,true,false,false,false,6,12,110,40,20,1.0,.60,.3,.8,.5,2000,.35,70,50,2,1,1664,1280,1408,2,false,false,BLOCK,458
322.428,7
151990,TableScan_Join,155736355,20000000,512000000,26,1,true,ore,true,true,false,true,20000000,true,true,900,true,true,false,true,4,10,110,70,20,.5,1.00,.4,.6,.4,1000,0,100,40,1,1,2048,2048,2048,4,false,false,BLOCK,408
75749,TableScan_None,25,20000000,512000000,0,1,true,ore,true,true,false,true,20000000,true,true,900,true,true,false,true,4,10,110,70,20,.5,1.00,.4,.6,.4,1000,0,100,40,1,1,2048,2048,2048,4,false,false,BLOCK,408
7454,TableScan_None,250000,20000000,512000000,0,1,true,ore,true,true,false,true,20000000,true,true,900,true,true,false,true,4,10,110,70,20,.5,1.00,.4,.6,.4,1000,0,100,40,1,1,2048,2048,2048,4,false,false,BLOCK,408
25752,TableScan_None,22754762,20000000,512000000,0,1,true,ore,true,true,false,true,20000000,true,true,900,true,true,false,true,4,10,110,70,20,.5,1.00,.4,.6,.4,1000,0,100,40,1,1,2048,2048,2048,4,false,false,BLOCK,408
